ocel_id,ocel_type
pick_i-880444,pick item
pay_o-990084,pay order
reorder_i-880415,reorder item
pay_o-990071,pay order
deliver_p-660044,package delivered
pick_i-880506,pick item
pick_i-880442,pick item
place_o-990122,place order
pick_i-880449,pick item
confirm_o-990121,confirm order
pick_i-880507,pick item
confirm_o-990116,confirm order
place_o-990123,place order
reorder_i-880447,reorder item
pick_i-880487,pick item
deliver_p-660048,package delivered
pick_i-880515,pick item
create_p-660050,create package
confirm_o-990120,confirm order
place_o-990124,place order
confirm_o-990113,confirm order
pick_i-880491,pick item
create_p-660051,create package
place_o-990125,place order
reorder_i-880463,reorder item
send_p-660049,send package
pick_i-880404,pick item
send_p-660050,send package
pick_i-880505,pick item
pick_i-880508,pick item
out_of_stock_i-880523,item out of stock
pay_o-990090,pay order
pick_i-880517,pick item
reorder_i-880414,reorder item
pay_o-990061,pay order
pick_i-880499,pick item
pick_i-880481,pick item
create_p-660052,create package
confirm_o-990123,confirm order
confirm_o-990122,confirm order
place_o-990126,place order
pick_i-880472,pick item
pick_i-880524,pick item
out_of_stock_i-880381,item out of stock
confirm_o-990117,confirm order
pick_i-880501,pick item
reorder_i-880452,reorder item
pick_i-880502,pick item
create_p-660053,create package
out_of_stock_i-880526,item out of stock
confirm_o-990124,confirm order
place_o-990127,place order
pick_i-880460,pick item
confirm_o-990125,confirm order
pick_i-880509,pick item
send_p-660051,send package
pick_i-880421,pick item
out_of_stock_i-880488,item out of stock
pay_o-990119,pay order
pick_i-880520,pick item
place_o-990128,place order
pick_i-880522,pick item
deliver_p-660047,package delivered
reorder_i-880381,reorder item
confirm_o-990126,confirm order
pick_i-880464,pick item
confirm_o-990127,confirm order
pick_i-880497,pick item
confirm_o-990128,confirm order
pick_i-880427,pick item
reorder_i-880488,reorder item
out_of_stock_i-880513,item out of stock
pay_o-990103,pay order
place_o-990129,place order
confirm_o-990129,confirm order
deliver_p-660050,package delivered
pick_i-880114,pick item
pick_i-880521,pick item
deliver_p-660051,package delivered
pay_o-990068,pay order
pick_i-880527,pick item
send_p-660052,send package
reorder_i-880513,reorder item
deliver_p-660049,package delivered
place_o-990130,place order
pay_o-990101,pay order
out_of_stock_i-880494,item out of stock
confirm_o-990118,confirm order
reorder_i-880523,reorder item
place_o-990131,place order
pick_i-880495,pick item
create_p-660054,create package
pick_i-880540,pick item
pick_i-880514,pick item
create_p-660055,create package
place_o-990132,place order
pick_i-880414,pick item
place_o-990133,place order
confirm_o-990133,confirm order
reorder_i-880526,reorder item
pick_i-880356,pick item
pick_i-880288,pick item
confirm_o-990130,confirm order
pick_i-880510,pick item
pick_i-880500,pick item
pick_i-880346,pick item
place_o-990134,place order
out_of_stock_i-880536,item out of stock
out_of_stock_i-880484,item out of stock
pick_i-880483,pick item
pay_o-990112,pay order
out_of_stock_i-880529,item out of stock
reorder_i-880385,reorder item
reorder_i-880433,reorder item
out_of_stock_i-880430,item out of stock
out_of_stock_i-880504,item out of stock
pick_i-880254,pick item
pick_i-880555,pick item
confirm_o-990132,confirm order
out_of_stock_i-880489,item out of stock
pick_i-880531,pick item
create_p-660056,create package
pick_i-880537,pick item
create_p-660057,create package
reorder_i-880489,reorder item
pick_i-880415,pick item
pick_i-880525,pick item
out_of_stock_i-880434,item out of stock
pick_i-880375,pick item
pay_o-990086,pay order
place_o-990135,place order
pay_o-990106,pay order
pick_i-880409,pick item
pick_i-880401,pick item
send_p-660055,send package
pick_i-880547,pick item
pick_i-880398,pick item
place_o-990136,place order
fail_p-660052_16,failed delivery
pay_o-990109,pay order
pick_i-880548,pick item
create_p-660058,create package
send_p-660056,send package
pick_i-880230,pick item
pay_o-990117,pay order
pick_i-880476,pick item
out_of_stock_i-880554,item out of stock
pick_i-880549,pick item
pick_i-880561,pick item
pick_i-880338,pick item
place_o-990137,place order
pick_i-880535,pick item
send_p-660053,send package
reorder_i-880504,reorder item
deliver_p-660052,package delivered
pay_o-990126,pay order
send_p-660058,send package
pay_o-990062,pay order
pick_i-880532,pick item
pick_i-880385,pick item
create_p-660059,create package
pick_i-880351,pick item
reorder_i-880348,reorder item
pick_i-880564,pick item
place_o-990138,place order
confirm_o-990136,confirm order
pick_i-880544,pick item
deliver_p-660058,package delivered
out_of_stock_i-880552,item out of stock
pick_i-880542,pick item
confirm_o-990131,confirm order
place_o-990139,place order
pick_i-880470,pick item
pay_o-990121,pay order
place_o-990140,place order
create_p-660060,create package
place_o-990141,place order
place_o-990142,place order
place_o-990143,place order
pick_i-880577,pick item
pick_i-880562,pick item
pick_i-880528,pick item
pick_i-880556,pick item
pick_i-880546,pick item
pay_o-990133,pay order
out_of_stock_i-880545,item out of stock
confirm_o-990137,confirm order
out_of_stock_i-880578,item out of stock
confirm_o-990139,confirm order
pick_i-880563,pick item
place_o-990144,place order
pick_i-880566,pick item
confirm_o-990134,confirm order
reorder_i-880554,reorder item
confirm_o-990142,confirm order
pick_i-880559,pick item
send_p-660054,send package
pick_i-880558,pick item
pick_i-880576,pick item
confirm_o-990140,confirm order
out_of_stock_i-880591,item out of stock
out_of_stock_i-880498,item out of stock
deliver_p-660055,package delivered
out_of_stock_i-880588,item out of stock
pick_i-880543,pick item
place_o-990145,place order
pick_i-880586,pick item
pick_i-880595,pick item
pick_i-880477,pick item
send_p-660057,send package
pick_i-880170,pick item
place_o-990146,place order
reorder_i-880469,reorder item
pick_i-880565,pick item
pay_o-990131,pay order
pick_i-880573,pick item
deliver_p-660056,package delivered
reminder_o-990048_11,payment reminder
pay_o-990142,pay order
send_p-660059,send package
pick_i-880538,pick item
create_p-660061,create package
pay_o-990127,pay order
pick_i-880569,pick item
place_o-990147,place order
pick_i-880571,pick item
out_of_stock_i-880587,item out of stock
deliver_p-660053,package delivered
pick_i-880550,pick item
confirm_o-990144,confirm order
deliver_p-660057,package delivered
send_p-660061,send package
pick_i-880530,pick item
out_of_stock_i-880581,item out of stock
pay_o-990137,pay order
out_of_stock_i-880583,item out of stock
pay_o-990114,pay order
pick_i-880157,pick item
pay_o-990134,pay order
send_p-660060,send package
confirm_o-990145,confirm order
deliver_p-660059,package delivered
pick_i-880600,pick item
create_p-660062,create package
place_o-990148,place order
pick_i-880589,pick item
deliver_p-660054,package delivered
pick_i-880575,pick item
pick_i-880574,pick item
pick_i-880441,pick item
pick_i-880334,pick item
place_o-990149,place order
pick_i-880471,pick item
reorder_i-880529,reorder item
reorder_i-880588,reorder item
pick_i-880279,pick item
deliver_p-660061,package delivered
reorder_i-880587,reorder item
place_o-990150,place order
pick_i-880489,pick item
create_p-660063,create package
place_o-990151,place order
pick_i-880519,pick item
pick_i-880594,pick item
confirm_o-990135,confirm order
reorder_i-880552,reorder item
confirm_o-990148,confirm order
pick_i-880604,pick item
confirm_o-990143,confirm order
pick_i-880289,pick item
confirm_o-990150,confirm order
pick_i-880596,pick item
place_o-990152,place order
reorder_i-880583,reorder item
pick_i-880606,pick item
confirm_o-990152,confirm order
pay_o-990087,pay order
pick_i-880511,pick item
create_p-660064,create package
send_p-660064,send package
send_p-660063,send package
pick_i-880602,pick item
pick_i-880557,pick item
reorder_i-880484,reorder item
pick_i-880614,pick item
send_p-660062,send package
pick_i-880607,pick item
create_p-660065,create package
place_o-990153,place order
out_of_stock_i-880599,item out of stock
pay_o-990085,pay order
confirm_o-990149,confirm order
pick_i-880628,pick item
pick_i-880422,pick item
deliver_p-660060,package delivered
confirm_o-990138,confirm order
pick_i-880582,pick item
pick_i-880369,pick item
create_p-660066,create package
pick_i-880485,pick item
deliver_p-660064,package delivered
pick_i-880198,pick item
pick_i-880475,pick item
create_p-660067,create package
send_p-660066,send package
confirm_o-990151,confirm order
pick_i-880580,pick item
pick_i-880616,pick item
place_o-990154,place order
out_of_stock_i-880593,item out of stock
pick_i-880620,pick item
pick_i-880624,pick item
pick_i-880610,pick item
confirm_o-990153,confirm order
deliver_p-660062,package delivered
send_p-660065,send package
pick_i-880512,pick item
create_p-660068,create package
out_of_stock_i-880534,item out of stock
pick_i-880260,pick item
send_p-660067,send package
place_o-990155,place order
reorder_i-880593,reorder item
confirm_o-990147,confirm order
pick_i-880630,pick item
pick_i-880490,pick item
pick_i-880367,pick item
pick_i-880567,pick item
create_p-660069,create package
out_of_stock_i-880579,item out of stock
reorder_i-880581,reorder item
pick_i-880572,pick item
fail_p-660063_17,failed delivery
out_of_stock_i-880635,item out of stock
reorder_i-880578,reorder item
pick_i-880592,pick item
deliver_p-660067,package delivered
confirm_o-990146,confirm order
pick_i-880623,pick item
pick_i-880583,pick item
deliver_p-660065,package delivered
deliver_p-660066,package delivered
out_of_stock_i-880539,item out of stock
pick_i-880609,pick item
reorder_i-880434,reorder item
reorder_i-880599,reorder item
place_o-990156,place order
pay_o-990148,pay order
pick_i-880640,pick item
pay_o-990072,pay order
confirm_o-990156,confirm order
confirm_o-990154,confirm order
pick_i-880612,pick item
pay_o-990153,pay order
out_of_stock_i-880503,item out of stock
pay_o-990089,pay order
pick_i-880447,pick item
out_of_stock_i-880625,item out of stock
reorder_i-880536,reorder item
place_o-990157,place order
pay_o-990120,pay order
out_of_stock_i-880516,item out of stock
place_o-990158,place order
place_o-990159,place order
out_of_stock_i-880632,item out of stock
confirm_o-990157,confirm order
out_of_stock_i-880629,item out of stock
place_o-990160,place order
reorder_i-880430,reorder item
send_p-660069,send package
pick_i-880658,pick item
pay_o-990096,pay order
pick_i-880617,pick item
out_of_stock_i-880585,item out of stock
out_of_stock_i-880533,item out of stock
pick_i-880646,pick item
create_p-660070,create package
pick_i-880637,pick item
confirm_o-990160,confirm order
pick_i-880648,pick item
deliver_p-660069,package delivered
pick_i-880588,pick item
confirm_o-990158,confirm order
place_o-990161,place order
pick_i-880581,pick item
pay_o-990048,pay order
reorder_i-880625,reorder item
send_p-660070,send package
out_of_stock_i-880627,item out of stock
reorder_i-880545,reorder item
pick_i-880553,pick item
confirm_o-990159,confirm order
pick_i-880642,pick item
place_o-990162,place order
pay_o-990144,pay order
reorder_i-880579,reorder item
pick_i-880263,pick item
out_of_stock_i-880662,item out of stock
pick_i-880597,pick item
pay_o-990135,pay order
place_o-990163,place order
reorder_i-880539,reorder item
pick_i-880651,pick item
pick_i-880518,pick item
create_p-660071,create package
out_of_stock_i-880666,item out of stock
out_of_stock_i-880644,item out of stock
pick_i-880639,pick item
pay_o-990147,pay order
pick_i-880657,pick item
reorder_i-880632,reorder item
out_of_stock_i-880672,item out of stock
confirm_o-990162,confirm order
pay_o-990124,pay order
reorder_i-880627,reorder item
reorder_i-880533,reorder item
pick_i-880605,pick item
pay_o-990156,pay order
reorder_i-880635,reorder item
pick_i-880652,pick item
create_p-660072,create package
send_p-660068,send package
place_o-990164,place order
deliver_p-660063,package delivered
pick_i-880668,pick item
confirm_o-990164,confirm order
reorder_i-880516,reorder item
pay_o-990081,pay order
pick_i-880622,pick item
send_p-660072,send package
pick_i-880633,pick item
pick_i-880677,pick item
pay_o-990157,pay order
pick_i-880667,pick item
create_p-660073,create package
pick_i-880641,pick item
confirm_o-990141,confirm order
pick_i-880621,pick item
send_p-660073,send package
out_of_stock_i-880618,item out of stock
pick_i-880679,pick item
pick_i-880661,pick item
out_of_stock_i-880626,item out of stock
place_o-990165,place order
pick_i-880452,pick item
pick_i-880653,pick item
place_o-990166,place order
out_of_stock_i-880636,item out of stock
confirm_o-990161,confirm order
pick_i-880278,pick item
pick_i-880671,pick item
out_of_stock_i-880680,item out of stock
pick_i-880675,pick item
place_o-990167,place order
create_p-660074,create package
out_of_stock_i-880673,item out of stock
place_o-990168,place order
pick_i-880551,pick item
pick_i-880587,pick item
pick_i-880541,pick item
pick_i-880381,pick item
pick_i-880593,pick item
pick_i-880513,pick item
reorder_i-880618,reorder item
pick_i-880656,pick item
pick_i-880686,pick item
pay_o-990116,pay order
pick_i-880504,pick item
pick_i-880678,pick item
create_p-660075,create package
send_p-660074,send package
out_of_stock_i-880664,item out of stock
pick_i-880649,pick item
deliver_p-660072,package delivered
pick_i-880645,pick item
pick_i-880663,pick item
confirm_o-990167,confirm order
reorder_i-880498,reorder item
pick_i-880613,pick item
place_o-990169,place order
send_p-660071,send package
out_of_stock_i-880695,item out of stock
reorder_i-880666,reorder item
fail_p-660071_18,failed delivery
deliver_p-660073,package delivered
pay_o-990130,pay order
reorder_i-880626,reorder item
reorder_i-880503,reorder item
place_o-990170,place order
reorder_i-880644,reorder item
fail_p-660071_19,failed delivery
pick_i-880674,pick item
pick_i-880615,pick item
reorder_i-880629,reorder item
pick_i-880681,pick item
place_o-990171,place order
deliver_p-660074,package delivered
reorder_i-880662,reorder item
pay_o-990125,pay order
confirm_o-990155,confirm order
