ocel_source_id,ocel_target_id,ocel_qualifier
Celtica Green Farms Oy,o-991567,places
Celtica Green Farms Oy,o-991569,places
Celtica Green Farms Oy,o-991597,places
Celtica Green Farms Oy,o-991600,places
Celtica Green Farms Oy,o-991627,places
Celtica Green Farms Oy,o-991631,places
Celtica Green Farms Oy,o-991638,places
Celtica Green Farms Oy,o-991661,places
Celtica Green Farms Oy,o-991663,places
Celtica Green Farms Oy,o-991666,places
Celtica Green Farms Oy,o-991669,places
Celtica Green Farms Oy,o-991670,places
Celtica Green Farms Oy,o-991672,places
Celtica Green Farms Oy,o-991697,places
Celtica Green Farms Oy,o-991702,places
Celtica Green Farms Oy,o-991708,places
Celtica Green Farms Oy,o-991720,places
Celtica Green Farms Oy,o-991759,places
Celtica Green Farms Oy,o-991760,places
Celtica Green Farms Oy,o-991768,places
Celtica Green Farms Oy,o-991798,places
Celtica Green Farms Oy,o-991812,places
Celtica Green Farms Oy,o-991824,places
Celtica Green Farms Oy,o-991884,places
Celtica Green Farms Oy,o-991916,places
Celtica Green Farms Oy,o-991919,places
Celtica Green Farms Oy,o-991928,places
Celtica Green Farms Oy,o-991959,places
Celtica Green Farms Oy,o-991963,places
Celtica Green Farms Oy,o-991965,places
Celtica Green Farms Oy,o-991969,places
Celtica Green Farms Oy,o-991971,places
Celtica Green Farms Oy,o-991979,places
Celtica Green Farms Oy,o-991980,places
Celtica Green Farms Oy,o-991983,places
Danube Pharmaceuticals BV,Christine von Dobbert,primarySalesRep
Danube Pharmaceuticals BV,Mara Nitschke,secondarySalesRep
Danube Pharmaceuticals BV,o-990035,places
Danube Pharmaceuticals BV,o-990050,places
Danube Pharmaceuticals BV,o-990056,places
Danube Pharmaceuticals BV,o-990059,places
Danube Pharmaceuticals BV,o-990060,places
Danube Pharmaceuticals BV,o-990081,places
Danube Pharmaceuticals BV,o-990087,places
Danube Pharmaceuticals BV,o-990100,places
Danube Pharmaceuticals BV,o-990127,places
Danube Pharmaceuticals BV,o-990128,places
Danube Pharmaceuticals BV,o-990190,places
Danube Pharmaceuticals BV,o-990218,places
Danube Pharmaceuticals BV,o-990229,places
Danube Pharmaceuticals BV,o-990302,places
Danube Pharmaceuticals BV,o-990310,places
Danube Pharmaceuticals BV,o-990337,places
Danube Pharmaceuticals BV,o-990350,places
Danube Pharmaceuticals BV,o-990373,places
Danube Pharmaceuticals BV,o-990467,places
Danube Pharmaceuticals BV,o-990499,places
Danube Pharmaceuticals BV,o-990520,places
Danube Pharmaceuticals BV,o-990531,places
Danube Pharmaceuticals BV,o-990559,places
Danube Pharmaceuticals BV,o-990581,places
Danube Pharmaceuticals BV,o-990613,places
Danube Pharmaceuticals BV,o-990634,places
Danube Pharmaceuticals BV,o-990642,places
Danube Pharmaceuticals BV,o-990669,places
Danube Pharmaceuticals BV,o-990705,places
Danube Pharmaceuticals BV,o-990709,places
Danube Pharmaceuticals BV,o-990737,places
Danube Pharmaceuticals BV,o-990744,places
Danube Pharmaceuticals BV,o-990768,places
Danube Pharmaceuticals BV,o-990769,places
Danube Pharmaceuticals BV,o-990775,places
Danube Pharmaceuticals BV,o-990832,places
Danube Pharmaceuticals BV,o-990857,places
Danube Pharmaceuticals BV,o-990861,places
Danube Pharmaceuticals BV,o-990863,places
Danube Pharmaceuticals BV,o-990889,places
Danube Pharmaceuticals BV,o-990892,places
Danube Pharmaceuticals BV,o-990898,places
Danube Pharmaceuticals BV,o-990911,places
Danube Pharmaceuticals BV,o-990920,places
Danube Pharmaceuticals BV,o-990921,places
Danube Pharmaceuticals BV,o-990977,places
Danube Pharmaceuticals BV,o-990983,places
Danube Pharmaceuticals BV,o-990989,places
Danube Pharmaceuticals BV,o-991031,places
Danube Pharmaceuticals BV,o-991100,places
Danube Pharmaceuticals BV,o-991113,places
Danube Pharmaceuticals BV,o-991115,places
Danube Pharmaceuticals BV,o-991121,places
Danube Pharmaceuticals BV,o-991126,places
Danube Pharmaceuticals BV,o-991156,places
Danube Pharmaceuticals BV,o-991187,places
Danube Pharmaceuticals BV,o-991200,places
Danube Pharmaceuticals BV,o-991217,places
Danube Pharmaceuticals BV,o-991222,places
Danube Pharmaceuticals BV,o-991227,places
Danube Pharmaceuticals BV,o-991228,places
Danube Pharmaceuticals BV,o-991251,places
Danube Pharmaceuticals BV,o-991257,places
Danube Pharmaceuticals BV,o-991265,places
Danube Pharmaceuticals BV,o-991294,places
Danube Pharmaceuticals BV,o-991308,places
Danube Pharmaceuticals BV,o-991348,places
Danube Pharmaceuticals BV,o-991352,places
Danube Pharmaceuticals BV,o-991360,places
Danube Pharmaceuticals BV,o-991363,places
Danube Pharmaceuticals BV,o-991385,places
Danube Pharmaceuticals BV,o-991389,places
Danube Pharmaceuticals BV,o-991391,places
Danube Pharmaceuticals BV,o-991424,places
Danube Pharmaceuticals BV,o-991459,places
Danube Pharmaceuticals BV,o-991480,places
Danube Pharmaceuticals BV,o-991486,places
Danube Pharmaceuticals BV,o-991490,places
Danube Pharmaceuticals BV,o-991498,places
Danube Pharmaceuticals BV,o-991524,places
Danube Pharmaceuticals BV,o-991539,places
Danube Pharmaceuticals BV,o-991602,places
Danube Pharmaceuticals BV,o-991607,places
Danube Pharmaceuticals BV,o-991630,places
Danube Pharmaceuticals BV,o-991650,places
Danube Pharmaceuticals BV,o-991686,places
Danube Pharmaceuticals BV,o-991729,places
Danube Pharmaceuticals BV,o-991737,places
Danube Pharmaceuticals BV,o-991741,places
Danube Pharmaceuticals BV,o-991744,places
Danube Pharmaceuticals BV,o-991745,places
Danube Pharmaceuticals BV,o-991748,places
Danube Pharmaceuticals BV,o-991754,places
Danube Pharmaceuticals BV,o-991761,places
Danube Pharmaceuticals BV,o-991817,places
Danube Pharmaceuticals BV,o-991843,places
Danube Pharmaceuticals BV,o-991847,places
Danube Pharmaceuticals BV,o-991856,places
Danube Pharmaceuticals BV,o-991888,places
Danube Pharmaceuticals BV,o-991892,places
Danube Pharmaceuticals BV,o-991926,places
Danube Pharmaceuticals BV,o-991958,places
Danube Pharmaceuticals BV,o-991982,places
Eastern Oak Insurance Zrt.,Istvan Koren,secondarySalesRep
Eastern Oak Insurance Zrt.,Mara Nitschke,primarySalesRep
Eastern Oak Insurance Zrt.,o-990011,places
Eastern Oak Insurance Zrt.,o-990021,places
Eastern Oak Insurance Zrt.,o-990045,places
Eastern Oak Insurance Zrt.,o-990068,places
Eastern Oak Insurance Zrt.,o-990091,places
Eastern Oak Insurance Zrt.,o-990096,places
Eastern Oak Insurance Zrt.,o-990115,places
Eastern Oak Insurance Zrt.,o-990117,places
Eastern Oak Insurance Zrt.,o-990129,places
Eastern Oak Insurance Zrt.,o-990131,places
Eastern Oak Insurance Zrt.,o-990142,places
Eastern Oak Insurance Zrt.,o-990148,places
Eastern Oak Insurance Zrt.,o-990158,places
Eastern Oak Insurance Zrt.,o-990163,places
Eastern Oak Insurance Zrt.,o-990192,places
Eastern Oak Insurance Zrt.,o-990204,places
Eastern Oak Insurance Zrt.,o-990214,places
Eastern Oak Insurance Zrt.,o-990221,places
Eastern Oak Insurance Zrt.,o-990244,places
Eastern Oak Insurance Zrt.,o-990262,places
Eastern Oak Insurance Zrt.,o-990282,places
Eastern Oak Insurance Zrt.,o-990293,places
Eastern Oak Insurance Zrt.,o-990298,places
Eastern Oak Insurance Zrt.,o-990325,places
Eastern Oak Insurance Zrt.,o-990327,places
Eastern Oak Insurance Zrt.,o-990329,places
Eastern Oak Insurance Zrt.,o-990343,places
Eastern Oak Insurance Zrt.,o-990344,places
Eastern Oak Insurance Zrt.,o-990366,places
Eastern Oak Insurance Zrt.,o-990385,places
Eastern Oak Insurance Zrt.,o-990417,places
Eastern Oak Insurance Zrt.,o-990426,places
Eastern Oak Insurance Zrt.,o-990429,places
Eastern Oak Insurance Zrt.,o-990449,places
Eastern Oak Insurance Zrt.,o-990459,places
Eastern Oak Insurance Zrt.,o-990471,places
Eastern Oak Insurance Zrt.,o-990473,places
Eastern Oak Insurance Zrt.,o-990506,places
Eastern Oak Insurance Zrt.,o-990521,places
Eastern Oak Insurance Zrt.,o-990552,places
Eastern Oak Insurance Zrt.,o-990567,places
Eastern Oak Insurance Zrt.,o-990577,places
Eastern Oak Insurance Zrt.,o-990599,places
Eastern Oak Insurance Zrt.,o-990600,places
Eastern Oak Insurance Zrt.,o-990604,places
Eastern Oak Insurance Zrt.,o-990619,places
Eastern Oak Insurance Zrt.,o-990654,places
Eastern Oak Insurance Zrt.,o-990664,places
Eastern Oak Insurance Zrt.,o-990675,places
Eastern Oak Insurance Zrt.,o-990691,places
Eastern Oak Insurance Zrt.,o-990735,places
Eastern Oak Insurance Zrt.,o-990751,places
Eastern Oak Insurance Zrt.,o-990761,places
Eastern Oak Insurance Zrt.,o-990784,places
Eastern Oak Insurance Zrt.,o-990819,places
Eastern Oak Insurance Zrt.,o-990840,places
Eastern Oak Insurance Zrt.,o-990850,places
Eastern Oak Insurance Zrt.,o-990862,places
Eastern Oak Insurance Zrt.,o-990876,places
Eastern Oak Insurance Zrt.,o-990883,places
Eastern Oak Insurance Zrt.,o-990885,places
Eastern Oak Insurance Zrt.,o-990909,places
Eastern Oak Insurance Zrt.,o-990913,places
Eastern Oak Insurance Zrt.,o-990922,places
Eastern Oak Insurance Zrt.,o-990949,places
Eastern Oak Insurance Zrt.,o-990962,places
Eastern Oak Insurance Zrt.,o-990966,places
Eastern Oak Insurance Zrt.,o-990974,places
Eastern Oak Insurance Zrt.,o-990992,places
Eastern Oak Insurance Zrt.,o-990996,places
Eastern Oak Insurance Zrt.,o-991017,places
Eastern Oak Insurance Zrt.,o-991028,places
Eastern Oak Insurance Zrt.,o-991037,places
Eastern Oak Insurance Zrt.,o-991057,places
Eastern Oak Insurance Zrt.,o-991090,places
Eastern Oak Insurance Zrt.,o-991103,places
Eastern Oak Insurance Zrt.,o-991110,places
Eastern Oak Insurance Zrt.,o-991135,places
Eastern Oak Insurance Zrt.,o-991138,places
Eastern Oak Insurance Zrt.,o-991162,places
Eastern Oak Insurance Zrt.,o-991164,places
Eastern Oak Insurance Zrt.,o-991174,places
Eastern Oak Insurance Zrt.,o-991204,places
Eastern Oak Insurance Zrt.,o-991250,places
Eastern Oak Insurance Zrt.,o-991271,places
Eastern Oak Insurance Zrt.,o-991273,places
Eastern Oak Insurance Zrt.,o-991301,places
Eastern Oak Insurance Zrt.,o-991331,places
Eastern Oak Insurance Zrt.,o-991343,places
Eastern Oak Insurance Zrt.,o-991351,places
Eastern Oak Insurance Zrt.,o-991395,places
Eastern Oak Insurance Zrt.,o-991401,places
Eastern Oak Insurance Zrt.,o-991408,places
Eastern Oak Insurance Zrt.,o-991420,places
Eastern Oak Insurance Zrt.,o-991422,places
Eastern Oak Insurance Zrt.,o-991464,places
Eastern Oak Insurance Zrt.,o-991465,places
Eastern Oak Insurance Zrt.,o-991466,places
Eastern Oak Insurance Zrt.,o-991483,places
Eastern Oak Insurance Zrt.,o-991491,places
Eastern Oak Insurance Zrt.,o-991516,places
Eastern Oak Insurance Zrt.,o-991517,places
Eastern Oak Insurance Zrt.,o-991519,places
Eastern Oak Insurance Zrt.,o-991523,places
Eastern Oak Insurance Zrt.,o-991541,places
Eastern Oak Insurance Zrt.,o-991545,places
Eastern Oak Insurance Zrt.,o-991562,places
Eastern Oak Insurance Zrt.,o-991570,places
Eastern Oak Insurance Zrt.,o-991622,places
Eastern Oak Insurance Zrt.,o-991626,places
Eastern Oak Insurance Zrt.,o-991632,places
Eastern Oak Insurance Zrt.,o-991640,places
Eastern Oak Insurance Zrt.,o-991651,places
Eastern Oak Insurance Zrt.,o-991652,places
Eastern Oak Insurance Zrt.,o-991664,places
Eastern Oak Insurance Zrt.,o-991676,places
Eastern Oak Insurance Zrt.,o-991683,places
Eastern Oak Insurance Zrt.,o-991694,places
Eastern Oak Insurance Zrt.,o-991712,places
Eastern Oak Insurance Zrt.,o-991732,places
Eastern Oak Insurance Zrt.,o-991746,places
Eastern Oak Insurance Zrt.,o-991751,places
Eastern Oak Insurance Zrt.,o-991773,places
Eastern Oak Insurance Zrt.,o-991780,places
Eastern Oak Insurance Zrt.,o-991788,places
Eastern Oak Insurance Zrt.,o-991790,places
Eastern Oak Insurance Zrt.,o-991795,places
Eastern Oak Insurance Zrt.,o-991802,places
Eastern Oak Insurance Zrt.,o-991827,places
Eastern Oak Insurance Zrt.,o-991852,places
Eastern Oak Insurance Zrt.,o-991859,places
Eastern Oak Insurance Zrt.,o-991885,places
Eastern Oak Insurance Zrt.,o-991889,places
Eastern Oak Insurance Zrt.,o-991909,places
Eastern Oak Insurance Zrt.,o-991913,places
Eastern Oak Insurance Zrt.,o-991918,places
Eastern Oak Insurance Zrt.,o-991955,places
Eastern Oak Insurance Zrt.,o-991986,places
Eastern Oak Insurance Zrt.,o-991990,places
Eastern Oak Insurance Zrt.,o-991996,places
Golden Fleece Textiles S.A.R.L.,Jan Niklas Adams,secondarySalesRep
Golden Fleece Textiles S.A.R.L.,Mara Nitschke,primarySalesRep
Golden Fleece Textiles S.A.R.L.,o-990017,places
Golden Fleece Textiles S.A.R.L.,o-990030,places
Golden Fleece Textiles S.A.R.L.,o-990040,places
Golden Fleece Textiles S.A.R.L.,o-990098,places
Golden Fleece Textiles S.A.R.L.,o-990114,places
Golden Fleece Textiles S.A.R.L.,o-990138,places
Golden Fleece Textiles S.A.R.L.,o-990143,places
Golden Fleece Textiles S.A.R.L.,o-990144,places
Golden Fleece Textiles S.A.R.L.,o-990153,places
Golden Fleece Textiles S.A.R.L.,o-990170,places
Golden Fleece Textiles S.A.R.L.,o-990179,places
Golden Fleece Textiles S.A.R.L.,o-990184,places
Golden Fleece Textiles S.A.R.L.,o-990185,places
Golden Fleece Textiles S.A.R.L.,o-990199,places
Golden Fleece Textiles S.A.R.L.,o-990205,places
Golden Fleece Textiles S.A.R.L.,o-990263,places
Golden Fleece Textiles S.A.R.L.,o-990267,places
Golden Fleece Textiles S.A.R.L.,o-990277,places
Golden Fleece Textiles S.A.R.L.,o-990314,places
Golden Fleece Textiles S.A.R.L.,o-990330,places
Golden Fleece Textiles S.A.R.L.,o-990335,places
Golden Fleece Textiles S.A.R.L.,o-990339,places
Golden Fleece Textiles S.A.R.L.,o-990364,places
Golden Fleece Textiles S.A.R.L.,o-990378,places
Golden Fleece Textiles S.A.R.L.,o-990407,places
Golden Fleece Textiles S.A.R.L.,o-990414,places
Golden Fleece Textiles S.A.R.L.,o-990425,places
Golden Fleece Textiles S.A.R.L.,o-990428,places
Golden Fleece Textiles S.A.R.L.,o-990434,places
Golden Fleece Textiles S.A.R.L.,o-990441,places
Golden Fleece Textiles S.A.R.L.,o-990444,places
Golden Fleece Textiles S.A.R.L.,o-990453,places
Golden Fleece Textiles S.A.R.L.,o-990454,places
Golden Fleece Textiles S.A.R.L.,o-990481,places
Golden Fleece Textiles S.A.R.L.,o-990492,places
Golden Fleece Textiles S.A.R.L.,o-990493,places
Golden Fleece Textiles S.A.R.L.,o-990494,places
Golden Fleece Textiles S.A.R.L.,o-990508,places
Golden Fleece Textiles S.A.R.L.,o-990509,places
Golden Fleece Textiles S.A.R.L.,o-990515,places
Golden Fleece Textiles S.A.R.L.,o-990525,places
Golden Fleece Textiles S.A.R.L.,o-990555,places
Golden Fleece Textiles S.A.R.L.,o-990573,places
Golden Fleece Textiles S.A.R.L.,o-990582,places
Golden Fleece Textiles S.A.R.L.,o-990585,places
Golden Fleece Textiles S.A.R.L.,o-990589,places
Golden Fleece Textiles S.A.R.L.,o-990592,places
Golden Fleece Textiles S.A.R.L.,o-990596,places
Golden Fleece Textiles S.A.R.L.,o-990598,places
Golden Fleece Textiles S.A.R.L.,o-990608,places
Golden Fleece Textiles S.A.R.L.,o-990610,places
Golden Fleece Textiles S.A.R.L.,o-990620,places
Golden Fleece Textiles S.A.R.L.,o-990639,places
Golden Fleece Textiles S.A.R.L.,o-990647,places
Golden Fleece Textiles S.A.R.L.,o-990652,places
Golden Fleece Textiles S.A.R.L.,o-990673,places
Golden Fleece Textiles S.A.R.L.,o-990687,places
Golden Fleece Textiles S.A.R.L.,o-990704,places
Golden Fleece Textiles S.A.R.L.,o-990710,places
Golden Fleece Textiles S.A.R.L.,o-990712,places
Golden Fleece Textiles S.A.R.L.,o-990717,places
Golden Fleece Textiles S.A.R.L.,o-990722,places
Golden Fleece Textiles S.A.R.L.,o-990752,places
Golden Fleece Textiles S.A.R.L.,o-990760,places
Golden Fleece Textiles S.A.R.L.,o-990779,places
Golden Fleece Textiles S.A.R.L.,o-990780,places
Golden Fleece Textiles S.A.R.L.,o-990782,places
Golden Fleece Textiles S.A.R.L.,o-990786,places
Golden Fleece Textiles S.A.R.L.,o-990788,places
Golden Fleece Textiles S.A.R.L.,o-990796,places
Golden Fleece Textiles S.A.R.L.,o-990829,places
Golden Fleece Textiles S.A.R.L.,o-990834,places
Golden Fleece Textiles S.A.R.L.,o-990851,places
Golden Fleece Textiles S.A.R.L.,o-990855,places
Golden Fleece Textiles S.A.R.L.,o-990867,places
Golden Fleece Textiles S.A.R.L.,o-990897,places
Golden Fleece Textiles S.A.R.L.,o-990928,places
Golden Fleece Textiles S.A.R.L.,o-990940,places
Golden Fleece Textiles S.A.R.L.,o-990945,places
Golden Fleece Textiles S.A.R.L.,o-990947,places
Golden Fleece Textiles S.A.R.L.,o-990957,places
Golden Fleece Textiles S.A.R.L.,o-990981,places
Golden Fleece Textiles S.A.R.L.,o-990987,places
Golden Fleece Textiles S.A.R.L.,o-991000,places
Golden Fleece Textiles S.A.R.L.,o-991021,places
Golden Fleece Textiles S.A.R.L.,o-991066,places
Golden Fleece Textiles S.A.R.L.,o-991127,places
Golden Fleece Textiles S.A.R.L.,o-991144,places
Golden Fleece Textiles S.A.R.L.,o-991154,places
Golden Fleece Textiles S.A.R.L.,o-991169,places
Golden Fleece Textiles S.A.R.L.,o-991185,places
Golden Fleece Textiles S.A.R.L.,o-991216,places
Golden Fleece Textiles S.A.R.L.,o-991221,places
Golden Fleece Textiles S.A.R.L.,o-991233,places
Golden Fleece Textiles S.A.R.L.,o-991237,places
Golden Fleece Textiles S.A.R.L.,o-991247,places
Golden Fleece Textiles S.A.R.L.,o-991281,places
Golden Fleece Textiles S.A.R.L.,o-991299,places
Golden Fleece Textiles S.A.R.L.,o-991322,places
Golden Fleece Textiles S.A.R.L.,o-991334,places
Golden Fleece Textiles S.A.R.L.,o-991367,places
Golden Fleece Textiles S.A.R.L.,o-991396,places
Golden Fleece Textiles S.A.R.L.,o-991405,places
Golden Fleece Textiles S.A.R.L.,o-991414,places
Golden Fleece Textiles S.A.R.L.,o-991421,places
